,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,holdout_test_score
13,2.8166269063949585,0.018894314765930176,0.0016553401947021484,0.00010395050048828125,"(13,)",0.01,1000,"{'classifier__hidden_layer_sizes': (13,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5096188747731397,0.5041802980734278,0.5069015619324373,0.002719287632271723,41,0.5652490003635042,0.5542649727767696,0.5597569865701368,0.005492013793367334,0.5277777777777778
14,2.9675480127334595,0.37524163722991943,0.0015652179718017578,1.4543533325195312e-05,"(13,)",0.01,10000,"{'classifier__hidden_layer_sizes': (13,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.5052631578947369,0.5070883315158125,0.5061750817290229,0.0009125865697182036,42,0.5623409669211196,0.5564428312159709,0.5593918990685453,0.0029490678525743164,0.5049019607843137
15,0.4283721446990967,0.002926349639892578,0.0015779733657836914,1.2278556823730469e-05,"(13,)",0.001,100,"{'classifier__hidden_layer_sizes': (13,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.4261343012704174,0.4412940748818611,0.4337086814384308,0.007579884805489953,104,0.4423845874227554,0.46098003629764067,0.451682311860198,0.009297724437442645,0.43300653594771243
16,4.0063207149505615,0.07990241050720215,0.0015281438827514648,2.968311309814453e-05,"(13,)",0.001,1000,"{'classifier__hidden_layer_sizes': (13,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.48747731397459165,0.49363867684478374,0.4905557573556121,0.0030806806221449472,90,0.49909123954925483,0.5157894736842106,0.5074403566167327,0.008349117067477874,0.49836601307189543
17,4.084003925323486,0.5332469940185547,0.0015424489974975586,1.3232231140136719e-05,"(13,)",0.001,10000,"{'classifier__hidden_layer_sizes': (13,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.4784029038112523,0.4914576517629953,0.48492553577915004,0.006527372253383812,95,0.5027262813522355,0.511070780399274,0.5068985308757548,0.004172249523519245,0.5163398692810458
18,0.43938684463500977,0.0023925304412841797,0.0015622377395629883,1.7762184143066406e-05,"(14,)",0.1,100,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.49764065335753177,0.514721919302072,0.5061750817290229,0.008540630718510002,42,0.5543438749545619,0.5477313974591651,0.5510376362068635,0.00330623874769842,0.511437908496732
19,0.4313948154449463,0.14928269386291504,0.0015648603439331055,1.0132789611816406e-05,"(14,)",0.1,1000,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.49945553539019966,0.5063613231552163,0.5029059208136578,0.003452892971335288,56,0.5579789167575427,0.5433756805807622,0.5506772986691525,0.007301618088390249,0.49673202614379086
20,0.5519952774047852,0.0638735294342041,0.0015615224838256836,2.872943878173828e-05,"(14,)",0.1,10000,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.5096188747731397,0.5070883315158125,0.5083545223392663,0.0012652712947751803,36,0.5812431842966194,0.5575317604355717,0.5693874723660955,0.011855711930523816,0.5032679738562091
21,0.46764397621154785,0.021703481674194336,0.0016154050827026367,4.5180320739746094e-05,"(14,)",0.01,100,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.49364791288566245,0.49581970192657215,0.4947330185252452,0.0010858942339016437,80,0.5209014903671392,0.5136116152450091,0.5172565528060742,0.0036449375610650425,0.5032679738562091
22,2.2217764854431152,0.03844642639160156,0.0015491247177124023,2.5391578674316406e-05,"(14,)",0.01,1000,"{'classifier__hidden_layer_sizes': (14,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5114337568058076,0.504543802253726,0.5079912822375591,0.0034449763669568644,38,0.559432933478735,0.5466424682395644,0.5530377008591497,0.0063952326195853,0.5179738562091504
