,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,holdout_test_score
179,0.8130372762680054,0.03342235088348389,0.002673029899597168,0.00024521350860595703,"(45,)",0.001,10000,"{'classifier__hidden_layer_sizes': (45,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.4203266787658802,0.420574336604871,0.42045041772611697,0.00012382888681857442,32,0.42748091603053434,0.42141560798548094,0.42444826200800767,0.0030326540225266985,0.4215686274509804
180,0.11922657489776611,0.023872733116149902,0.0026623010635375977,4.398822784423828e-05,"(46,)",0.1,100,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.4177858439201452,0.4198473282442748,0.4188158372684344,0.0010307418900655793,66,0.4198473282442748,0.41814882032667877,0.41899807428547675,0.0008492539587980075,0.4166666666666667
181,0.11483287811279297,0.03337597846984863,0.0025981664657592773,0.00022137165069580078,"(46,)",0.1,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.4177858439201452,0.4173027989821883,0.41754449691245915,0.00024152240524384733,154,0.4198473282442748,0.41742286751361163,0.4186350978789432,0.0012122303653315791,0.4166666666666667
182,0.10593032836914062,0.02682805061340332,0.002466917037963867,4.506111145019531e-05,"(46,)",0.1,10000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.41742286751361163,0.4176663031624864,0.41754449691245915,0.00012171779231764841,154,0.4176663031624864,0.41742286751361163,0.417544585338049,0.00012171782443737289,0.4166666666666667
183,0.5335136651992798,0.0023599863052368164,0.0024439096450805664,0.00012171268463134766,"(46,)",0.01,100,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.41814882032667877,0.4194838240639767,0.4188158372684344,0.0006675016925040558,66,0.41912031988367865,0.41814882032667877,0.4186345701051787,0.0004857497784999387,0.41830065359477125
184,0.4083895683288574,0.030628681182861328,0.0026581287384033203,0.00028133392333984375,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.4177858439201452,0.4183933115230825,0.41808935706502,0.0003037337213173355,108,0.4194838240639767,0.4177858439201452,0.4186348339920609,0.0008489900719157728,0.4199346405228758
185,0.6448798179626465,0.3345675468444824,0.002387404441833496,6.210803985595703e-05,"(46,)",0.01,10000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.41960072595281306,0.4173027989821883,0.4184525971667272,0.0011489631821161046,92,0.4245728825881498,0.4185117967332123,0.42154233966068105,0.003030542927468738,0.41830065359477125
186,0.5051697492599487,0.08374392986297607,0.002707839012145996,8.45193862915039e-05,"(46,)",0.001,100,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.4177858439201452,0.42093784078516905,0.4193606974209953,0.00157599801662679,44,0.4216648491457652,0.42105263157894735,0.42135874036235627,0.00030610878340892045,0.4411764705882353
187,0.9149516820907593,0.24673426151275635,0.0026667118072509766,0.0001621246337890625,"(46,)",0.001,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.4101633393829401,0.42202835332606325,0.41609153650563024,0.005932505406051437,228,0.42202835332606325,0.42903811252268603,0.4255332329243746,0.003504879598311389,0.47875816993464054
188,1.0756758451461792,0.027707934379577637,0.0028579235076904297,2.6226043701171875e-06,"(46,)",0.001,10000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.42286751361161523,0.4198473282442748,0.42135851798038504,0.0015100922851767297,23,0.4322064703744093,0.4225045372050817,0.4273555037897455,0.004850966584663802,0.42810457516339867
189,0.11752212047576904,0.03736865520477295,0.0024154186248779297,1.5974044799804688e-05,"(47,)",0.1,100,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.41742286751361163,0.4176663031624864,0.41754449691245915,0.00012171779231764841,154,0.4176663031624864,0.41742286751361163,0.417544585338049,0.00012171782443737289,0.4166666666666667
190,0.0801243782043457,0.00037860870361328125,0.0024012327194213867,0.00035774707794189453,"(47,)",0.1,1000,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.41814882032667877,0.4176663031624864,0.4179077370141664,0.0002412585184312489,120,0.4198473282442748,0.41742286751361163,0.4186350978789432,0.0012122303653315791,0.4166666666666667
191,0.14224696159362793,0.06435823440551758,0.0025250911712646484,0.00018715858459472656,"(47,)",0.1,10000,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.4177858439201452,0.4194838240639767,0.4186342172175808,0.0008489898478785182,75,0.4216648491457652,0.41814882032667877,0.419906834736222,0.001758014409543207,0.4166666666666667
192,0.4102360010147095,0.01820361614227295,0.002781987190246582,2.3484230041503906e-05,"(47,)",0.01,100,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.41742286751361163,0.4245728825881498,0.4209952778786778,0.0035750065938718618,25,0.420574336604871,0.4221415607985481,0.4213579487017095,0.000783612096838554,0.4199346405228758
193,0.46131575107574463,0.07951128482818604,0.0025687217712402344,0.0001881122589111328,"(47,)",0.01,1000,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.41814882032667877,0.4198473282442748,0.41899745731928806,0.0008492537346911168,56,0.4198473282442748,0.41814882032667877,0.41899807428547675,0.0008492539587980075,0.41830065359477125
194,0.5569912195205688,0.06701982021331787,0.0025414228439331055,0.00015223026275634766,"(47,)",0.01,10000,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.41814882032667877,0.4198473282442748,0.41899745731928806,0.0008492537346911168,56,0.42311886586695746,0.4188747731397459,0.42099681950335166,0.002122046363605773,0.41830065359477125
195,0.6495522260665894,0.03971588611602783,0.0026521682739257812,4.3392181396484375e-05,"(47,)",0.001,100,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.4166969147005445,0.420574336604871,0.4186342172175808,0.001938710440563061,75,0.4311159578335151,0.42286751361161523,0.42699173572256516,0.004124222110949927,0.4264705882352941
196,0.3940972089767456,0.03925454616546631,0.002779245376586914,6.008148193359375e-05,"(47,)",0.001,1000,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.4029038112522686,0.4213013449654671,0.4120958953868507,0.009198764429166315,240,0.41802980734278444,0.4221415607985481,0.42008568407066627,0.0020558767278818224,0.45751633986928103
197,0.6876195669174194,0.15460050106048584,0.004657864570617676,0.0021783113479614258,"(47,)",0.001,10000,"{'classifier__hidden_layer_sizes': (47,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.4058076225045372,0.41912031988367865,0.41245913548855795,0.006656346933048305,239,0.4129407488186114,0.42323049001814883,0.41808561941838013,0.005144870599768703,0.43137254901960786
