,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score,holdout_test_score
0,0.6682966947555542,0.010620951652526855,0.0038022994995117188,0.0005817413330078125,"(26,)",0.1,100,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.5382940108892922,0.5274445656125045,0.5328732292045042,0.005424721206881253,19,0.6266812068338786,0.6250453720508167,0.6258632894423477,0.0008179173915309756,0.5424836601307189
1,1.1815637350082397,0.2857769727706909,0.003274202346801758,2.4318695068359375e-05,"(26,)",0.1,1000,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.5197822141560798,0.5194474736459469,0.5196149654921903,0.00016737021089967066,134,0.6590330788804071,0.6337568058076225,0.6463949423440147,0.012638136536392286,0.5392156862745098
2,1.0832452774047852,0.28917551040649414,0.0031701326370239258,0.00015819072723388672,"(26,)",0.1,10000,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.5270417422867514,0.5136314067611778,0.5203414456956048,0.006705165993381675,125,0.6168665939658307,0.6500907441016334,0.633478669033732,0.016612075067901355,0.5473856209150327
3,0.5989736318588257,0.0010679960250854492,0.0031194686889648438,1.3589859008789062e-05,"(26,)",0.01,100,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.5150635208711434,0.5103598691384951,0.512713403559753,0.0023518252457084034,190,0.5325336241366776,0.5560798548094373,0.5443067394730574,0.011773115336379869,0.5212418300653595
4,5.927133798599243,0.10619330406188965,0.0028215646743774414,0.0001283884048461914,"(26,)",0.01,1000,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5277676950998185,0.524900036350418,0.5263349073737741,0.0014338289963315993,74,0.6335877862595419,0.6540834845735027,0.6438356354165223,0.010247849156980404,0.5588235294117647
5,5.550656676292419,0.09897434711456299,0.0033228397369384766,0.00042366981506347656,"(26,)",0.01,10000,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 10000}",0.5372050816696915,0.52453653217012,0.5308754086451144,0.006334273078254409,32,0.6223191566703017,0.635934664246824,0.6291269104585628,0.0068077537882611505,0.545751633986928
6,0.6321207284927368,0.016893506050109863,0.0035419464111328125,0.0005600452423095703,"(26,)",0.001,100,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 100}",0.44283121597096187,0.4489276626681207,0.445877224845623,0.0030482225441935667,240,0.44529262086513993,0.46424682395644284,0.4547697224107914,0.009477101545651456,0.46568627450980393
7,6.524327039718628,0.023534774780273438,0.015208721160888672,0.012199640274047852,"(26,)",0.001,1000,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 1000}",0.5019963702359347,0.5161759360232643,0.5090810025426807,0.007089781022764835,208,0.5307161032351873,0.5597096188747731,0.5452128610549802,0.014496757819792927,0.5343137254901961
8,14.584818959236145,3.0572539567947388,0.003023862838745117,0.0002853870391845703,"(26,)",0.001,10000,"{'classifier__hidden_layer_sizes': (26,), 'classifier__learning_rate_init': 0.001, 'classifier__max_iter': 10000}",0.5237749546279492,0.5067248273355144,0.5152560842717036,0.008525061396565836,173,0.55470737913486,0.5891107078039928,0.5719090434694264,0.01720166433456638,0.5179738562091504
9,1.0517985820770264,0.05009889602661133,0.0030270814895629883,0.0001844167709350586,"(27,)",0.1,100,"{'classifier__hidden_layer_sizes': (27,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 100}",0.5176043557168784,0.5107233733187931,0.5141663639665819,0.003440490291142469,182,0.6205016357688113,0.6217785843920145,0.6211401100804129,0.0006384743116015779,0.5163398692810458
10,1.0717577934265137,0.1453096866607666,0.0031059980392456055,1.3947486877441406e-05,"(27,)",0.1,1000,"{'classifier__hidden_layer_sizes': (27,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 1000}",0.4911070780399274,0.5183569611050527,0.504722121322194,0.013624937937120716,215,0.6205016357688113,0.6566243194192377,0.6385629775940245,0.018061341825213184,0.5424836601307189
11,0.8624923229217529,0.1006474494934082,0.0032767057418823242,0.0002657175064086914,"(27,)",0.1,10000,"{'classifier__hidden_layer_sizes': (27,), 'classifier__learning_rate_init': 0.1, 'classifier__max_iter': 10000}",0.5310344827586206,0.5012722646310432,0.5161641845259717,0.014881105136860778,162,0.6524900036350418,0.6402903811252268,0.6463901923801343,0.0060998112549074945,0.5375816993464052
12,0.8067483901977539,0.1315898895263672,0.004098176956176758,0.001178741455078125,"(27,)",0.01,100,"{'classifier__hidden_layer_sizes': (27,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 100}",0.5150635208711434,0.5052708106143221,0.5101707228478024,0.004896353836327257,205,0.5456197746274082,0.5520871143375681,0.5488534444824882,0.003233669855079946,0.5065359477124183
