,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,10.221589636802673,1.4738526896059303,0.0013470649719238281,0.00016426233817190943,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.538878842676311,0.5298372513562387,0.5380434782608695,0.5789473684210527,0.49909255898366606,0.5763636363636364,0.5490909090909091,0.5646630236794171,0.5373406193078324,0.5036496350364964,0.5415909916454776,0.02570649583300802,1,0.6349687058348475,0.6214415505754088,0.6330238191360517,0.6282542885973764,0.6316851664984864,0.6309523809523809,0.6267150928167877,0.6401049021585636,0.6243695783740165,0.6351351351351351,0.6306650620079055,0.005295476833456324,0.5424836601307189
