,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,1.2706241369247437,0.45229005878282474,0.0012434720993041992,0.00018960739479567283,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.4177215189873418,0.4177215189873418,0.4166666666666667,0.4192377495462795,0.42105263157894735,0.4127272727272727,0.41818181818181815,0.41530054644808745,0.41894353369763204,0.42700729927007297,0.4184525971667272,0.0035700749410792014,1,0.4199475065616798,0.4183323238441349,0.41945902301170773,0.4205852674066599,0.4185671039354188,0.4190879741727199,0.4190879741727199,0.4212225136171071,0.41859995965301594,0.4233561920129084,0.4198245838388073,0.001467884047220414,0.4199346405228758
