,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,5.547407460212708,0.9661373562335652,0.0011841297149658204,4.7806843100015396e-05,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5678119349005425,0.5334538878842676,0.5634057971014492,0.515426497277677,0.5535390199637024,0.5363636363636364,0.5563636363636364,0.5482695810564663,0.5245901639344263,0.5602189781021898,0.5459498728659644,0.016719403405015317,1,0.5911568746214415,0.6085200888350495,0.6251513928138878,0.6129162462159435,0.6074672048435923,0.6091606133979015,0.6023002421307506,0.6019770022190841,0.6043978212628606,0.6044776119402985,0.606752509828081,0.00826145474724878,0.5506535947712419
