,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,8.317122721672058,1.0217869494378833,0.001377439498901367,6.859789367969708e-05,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5641952983725136,0.5551537070524413,0.519927536231884,0.5535390199637024,0.5626134301270418,0.5418181818181819,0.5454545454545454,0.5591985428051002,0.5482695810564663,0.5565693430656934,0.5506719941881584,0.012331907192031711,1,0.6379971734302443,0.6375933777508581,0.6368591037545418,0.656912209889001,0.6306760847628657,0.6596045197740112,0.6602098466505246,0.643937865644543,0.6409118418398225,0.6407825736183945,0.6445484597114807,0.00997731183938552,0.5522875816993464
