,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,7.4053408145904545,1.3101150308884772,0.0011973142623901366,8.052997892780773e-05,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5226039783001808,0.5497287522603979,0.5489130434782609,0.542649727767695,0.5462794918330308,0.54,0.56,0.546448087431694,0.5264116575591985,0.5784671532846716,0.5461314929168181,0.014990140170253139,1,0.6155865132243085,0.6167979002624672,0.6144529672991522,0.6185671039354188,0.6230070635721493,0.6016949152542372,0.6063357546408394,0.6122654831551342,0.6205366148880371,0.6034691407825736,0.6132713457014317,0.006884891846702178,0.5310457516339869
