,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,0.6273701906204223,0.28878141836882076,0.0013277530670166016,0.00037472655451327734,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.4159132007233273,0.4159132007233273,0.4148550724637681,0.41742286751361163,0.42105263157894735,0.4163636363636364,0.41818181818181815,0.4225865209471767,0.41894353369763204,0.4197080291970803,0.41808935706502,0.002360424565003975,1,0.4177266303250555,0.4195437108822936,0.41844973758578924,0.41977800201816345,0.4191725529767911,0.4184826472962066,0.41928974979822436,0.41981036917490416,0.41880169457333066,0.4193223073820089,0.41903774020127676,0.0006318396216841487,0.4215686274509804
