,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,9.095574378967285,1.4770126677432331,0.0013847589492797852,8.594898509097864e-05,"(46,)",0.01,1000,"{'classifier__hidden_layer_sizes': (46,), 'classifier__learning_rate_init': 0.01, 'classifier__max_iter': 1000}",0.5804701627486437,0.5406871609403255,0.5543478260869565,0.5353901996370236,0.5081669691470054,0.5290909090909091,0.54,0.5519125683060109,0.5591985428051002,0.572992700729927,0.5472212132219397,0.020191538217350646,1,0.6559660811629315,0.6458711891782758,0.6457408155026242,0.6508577194752775,0.6488395560040363,0.6297417271993543,0.6472962066182405,0.643937865644543,0.6336493847084931,0.6415893505445744,0.644348989603835,0.00738961580158608,0.5669934640522876
