,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
10,0.026503920555114746,0.0014030880925915855,0.0712773323059082,0.0034183235102760376,15,distance,"{'classifier__n_neighbors': 15, 'classifier__weights': 'distance'}",0.5840867992766727,0.5678119349005425,0.5561594202898551,0.5934664246823956,0.5807622504537205,0.5890909090909091,0.5890909090909091,0.5628415300546448,0.5774134790528234,0.5638686131386861,0.5764620414093716,0.012316679975244925,10,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.5947712418300654
11,0.026702094078063964,0.0015961027465625794,0.07097644805908203,0.00266686246350033,15,uniform,"{'classifier__n_neighbors': 15, 'classifier__weights': 'uniform'}",0.5352622061482821,0.5189873417721519,0.5235507246376812,0.5553539019963702,0.5045372050816697,0.5509090909090909,0.5490909090909091,0.4772313296903461,0.5154826958105647,0.5218978102189781,0.5252451870686524,0.022605404144133808,20,0.5790430042398547,0.5800524934383202,0.5811465482438434,0.5782038345105953,0.5842583249243188,0.5758676351896691,0.5782889426957224,0.5814000403469841,0.5824087149485576,0.5802743041549012,0.5800943842692766,0.002265944538490845,0.5245098039215687
12,0.028324055671691894,0.0029885237727677485,0.07455039024353027,0.0034821310584204064,16,distance,"{'classifier__n_neighbors': 16, 'classifier__weights': 'distance'}",0.5949367088607594,0.5750452079566004,0.5579710144927537,0.6007259528130672,0.573502722323049,0.5854545454545454,0.5836363636363636,0.5664845173041895,0.581056466302368,0.5583941605839416,0.5777333817653469,0.013589622485505983,3,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.5931372549019608
13,0.03226935863494873,0.013688029012351437,0.07400977611541748,0.005119843372931402,16,uniform,"{'classifier__n_neighbors': 16, 'classifier__weights': 'uniform'}",0.5424954792043399,0.5189873417721519,0.5271739130434783,0.5499092558983666,0.5045372050816697,0.5436363636363636,0.5545454545454546,0.4808743169398907,0.5191256830601093,0.5255474452554745,0.5266981474754813,0.02134157947619594,18,0.5804562891177064,0.5760145366444579,0.5793298344771901,0.5751765893037336,0.5780020181634712,0.5750605326876513,0.5764729620661824,0.5791809562235223,0.5828121847891871,0.5792658329971763,0.5781771736470278,0.0023775629093471863,0.5277777777777778
14,0.028398633003234863,0.004499719943027857,0.07771849632263184,0.008354953888936482,17,distance,"{'classifier__n_neighbors': 17, 'classifier__weights': 'distance'}",0.5949367088607594,0.569620253164557,0.5579710144927537,0.5916515426497277,0.5753176043557169,0.5909090909090909,0.5890909090909091,0.5628415300546448,0.575591985428051,0.551094890510949,0.5759171812568108,0.014682728612328168,11,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.5980392156862745
15,0.02667236328125,0.0024970385207758383,0.07387332916259766,0.00631676939465029,17,uniform,"{'classifier__n_neighbors': 17, 'classifier__weights': 'uniform'}",0.5298372513562387,0.5244122965641953,0.5307971014492754,0.5480943738656987,0.5009074410163339,0.5418181818181819,0.5509090909090909,0.48816029143898,0.517304189435337,0.5164233576642335,0.5248819469669451,0.019001549063370742,21,0.5758126388047647,0.5737936604078336,0.5769075494549859,0.5685166498486377,0.5753784056508577,0.5710250201775625,0.5732445520581114,0.5735323784547105,0.5761549324188017,0.5784590560709963,0.5742824843347262,0.002777013279486652,0.5277777777777778
16,0.023358607292175294,0.0031279832779589007,0.06574790477752686,0.015492042624943563,18,distance,"{'classifier__n_neighbors': 18, 'classifier__weights': 'distance'}",0.593128390596745,0.569620253164557,0.5561594202898551,0.5989110707803993,0.5753176043557169,0.5890909090909091,0.5909090909090909,0.5737704918032787,0.5774134790528234,0.541970802919708,0.5766436614602252,0.016746643240924508,8,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.5898692810457516
17,0.02580413818359375,0.0054126648002928,0.07061192989349366,0.01195132337822872,18,uniform,"{'classifier__n_neighbors': 18, 'classifier__weights': 'uniform'}",0.5262206148282098,0.5207956600361664,0.5271739130434783,0.5662431941923775,0.5045372050816697,0.5345454545454545,0.5563636363636364,0.4899817850637523,0.5282331511839709,0.5200729927007299,0.5274246276788958,0.021017574466563067,16,0.5705632949727438,0.5746012517666061,0.5720629794105773,0.5685166498486377,0.5747729566094854,0.5684019370460048,0.5700161420500404,0.5743393181359694,0.5747427879765987,0.5778539733763615,0.5725871291193025,0.00298925505780379,0.5212418300653595
18,0.030001163482666016,0.004287696884241213,0.08199131488800049,0.01109039949645267,19,distance,"{'classifier__n_neighbors': 19, 'classifier__weights': 'distance'}",0.5913200723327305,0.5714285714285714,0.5615942028985508,0.604355716878403,0.5698729582577132,0.5854545454545454,0.5945454545454546,0.5719489981785064,0.5846994535519126,0.5383211678832117,0.5773701416636396,0.017960682752975906,4,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.5898692810457516
19,0.028106307983398436,0.0027710013296651844,0.07980172634124756,0.006441277538918278,19,uniform,"{'classifier__n_neighbors': 19, 'classifier__weights': 'uniform'}",0.5244122965641953,0.5244122965641953,0.5362318840579711,0.5680580762250453,0.5027223230490018,0.5454545454545454,0.5636363636363636,0.48451730418943534,0.5282331511839709,0.5127737226277372,0.5290592081365783,0.02452908053190705,15,0.5687462144155058,0.5701594992933575,0.5706499798142914,0.5664984863773965,0.5677093844601413,0.5714285714285714,0.5671912832929782,0.5678838006858987,0.5749445228969134,0.5720048406615571,0.5697216583326612,0.0024825061248378477,0.5212418300653595
20,0.026247596740722655,0.0039015175982201633,0.0806739330291748,0.018216505501384782,20,distance,"{'classifier__n_neighbors': 20, 'classifier__weights': 'distance'}",0.5913200723327305,0.5732368896925859,0.5634057971014492,0.604355716878403,0.5771324863883848,0.5890909090909091,0.5981818181818181,0.5664845173041895,0.5774134790528234,0.5328467153284672,0.5773701416636396,0.01948825855558457,4,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.5882352941176471
21,0.025571632385253906,0.004202836293165197,0.07919723987579345,0.014258573990658174,20,uniform,"{'classifier__n_neighbors': 20, 'classifier__weights': 'uniform'}",0.5207956600361664,0.5244122965641953,0.5253623188405797,0.558983666061706,0.5009074410163339,0.54,0.5472727272727272,0.4772313296903461,0.5318761384335154,0.5091240875912408,0.5236106066109698,0.02242550210454267,22,0.5667272360185746,0.565717746820109,0.567016552280985,0.5634712411705348,0.5677093844601413,0.5657788539144472,0.5655770782889427,0.5696994149687311,0.5729271736937664,0.5675675675675675,0.5672192249183801,0.0024586557912127786,0.5228758169934641
