,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
10,0.011897826194763183,0.0008476878043495058,0.08260343074798585,0.010284923005712078,15,distance,"{'classifier__n_neighbors': 15, 'classifier__weights': 'distance'}",0.6166365280289331,0.5732368896925859,0.5833333333333334,0.6206896551724138,0.5898366606170599,0.5763636363636364,0.5927272727272728,0.599271402550091,0.6120218579234973,0.551094890510949,0.5915365056302215,0.020560249752433844,9,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6127450980392157
11,0.01150219440460205,0.0008831002030566293,0.08672239780426025,0.00812945889672839,15,uniform,"{'classifier__n_neighbors': 15, 'classifier__weights': 'uniform'}",0.5569620253164557,0.5406871609403255,0.5289855072463768,0.5553539019963702,0.5281306715063521,0.5345454545454545,0.5563636363636364,0.5482695810564663,0.5373406193078324,0.5109489051094891,0.5397747911369415,0.014141683451609606,17,0.5921663638199072,0.5927720573389865,0.5934598304400485,0.5868819374369324,0.5959636730575176,0.5924132364810331,0.5942292171105731,0.59451281016744,0.5902763768408311,0.5968132311415894,0.5929488733834859,0.0027064547837815783,0.5506535947712419
12,0.011945319175720216,0.0011327140284394775,0.09448201656341552,0.011436072564845906,16,distance,"{'classifier__n_neighbors': 16, 'classifier__weights': 'distance'}",0.6274864376130199,0.5732368896925859,0.5851449275362319,0.6225045372050817,0.588021778584392,0.5727272727272728,0.5963636363636363,0.5974499089253188,0.6156648451730419,0.5602189781021898,0.5938975662913185,0.02135378201220453,4,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6078431372549019
13,0.01219625473022461,0.0008823151869590658,0.09560787677764893,0.011951456966508409,16,uniform,"{'classifier__n_neighbors': 16, 'classifier__weights': 'uniform'}",0.5605786618444847,0.5298372513562387,0.5307971014492754,0.558983666061706,0.5245009074410163,0.5363636363636364,0.5545454545454546,0.5391621129326047,0.5355191256830601,0.5091240875912408,0.5379585906284053,0.015386423934120737,18,0.5889359983848172,0.5863113264688068,0.5894226887363746,0.5838546922300706,0.5889001009081736,0.5875706214689266,0.5851493139628733,0.5872503530361105,0.5846277990720193,0.5887454618797903,0.5870768356147963,0.001897982816881265,0.5441176470588235
14,0.011049413681030273,0.001400055993564847,0.08045852184295654,0.01670967654449037,17,distance,"{'classifier__n_neighbors': 17, 'classifier__weights': 'distance'}",0.6292947558770343,0.5768535262206148,0.5815217391304348,0.6225045372050817,0.588021778584392,0.5745454545454546,0.5963636363636363,0.6065573770491803,0.6138433515482696,0.5638686131386861,0.5953505266981475,0.020905179306554177,1,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6127450980392157
15,0.011971449851989746,0.0014948416185467397,0.10057504177093506,0.027873622393070906,17,uniform,"{'classifier__n_neighbors': 17, 'classifier__weights': 'uniform'}",0.5515370705244123,0.5352622061482821,0.519927536231884,0.558983666061706,0.5226860254083484,0.5418181818181819,0.5581818181818182,0.5336976320582878,0.5300546448087432,0.5127737226277372,0.5365056302215765,0.015192764739186626,19,0.5853018372703412,0.5822733696749445,0.5827614049253129,0.5814328960645813,0.581029263370333,0.5869652945924132,0.58454398708636,0.586241678434537,0.5838208593907606,0.5857200484066156,0.5840090639216199,0.0019679761574011912,0.5424836601307189
16,0.011785602569580078,0.0011012885038546856,0.08750574588775635,0.010046868526449699,18,distance,"{'classifier__n_neighbors': 18, 'classifier__weights': 'distance'}",0.6274864376130199,0.5786618444846293,0.5815217391304348,0.6279491833030852,0.588021778584392,0.5727272727272728,0.6018181818181818,0.6010928961748634,0.6065573770491803,0.5638686131386861,0.5949872865964403,0.020789703383190028,2,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6143790849673203
17,0.014342570304870605,0.004137436935700014,0.1251986026763916,0.029144733803756075,18,uniform,"{'classifier__n_neighbors': 18, 'classifier__weights': 'uniform'}",0.5605786618444847,0.5262206148282098,0.5289855072463768,0.5662431941923775,0.5136116152450091,0.5472727272727272,0.56,0.5391621129326047,0.5227686703096539,0.5,0.5365056302215765,0.020840358674623475,19,0.583080961033717,0.5818695739955583,0.5853855470327008,0.5765893037336024,0.5796165489404642,0.5857546408393866,0.5815173527037933,0.5822069800282429,0.5801896308250958,0.5841064945542558,0.5820317033686818,0.002639729365829027,0.5424836601307189
18,0.013492488861083984,0.0029805055935426907,0.1054849624633789,0.01509621032033671,19,distance,"{'classifier__n_neighbors': 19, 'classifier__weights': 'distance'}",0.6238698010849909,0.5786618444846293,0.5833333333333334,0.6333938294010889,0.588021778584392,0.5763636363636364,0.5945454545454546,0.599271402550091,0.6029143897996357,0.5602189781021898,0.5940791863421722,0.020949605887208463,3,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6062091503267973
19,0.010950422286987305,0.001391898986160064,0.09076187610626221,0.00844762027962556,19,uniform,"{'classifier__n_neighbors': 19, 'classifier__weights': 'uniform'}",0.5497287522603979,0.5262206148282098,0.5344202898550725,0.5571687840290381,0.5081669691470054,0.5436363636363636,0.5581818181818182,0.5428051001821493,0.5209471766848816,0.5091240875912408,0.5350526698147475,0.01744511202626121,22,0.5800524934383202,0.5810619826367858,0.5863948324586193,0.5767911200807265,0.5788092835519677,0.58454398708636,0.5774818401937046,0.5795844260641517,0.5799878959047812,0.5778539733763615,0.5802561834791777,0.002912903826550031,0.5343137254901961
20,0.01267545223236084,0.0037647784127637983,0.09448864459991455,0.005699080870064726,20,distance,"{'classifier__n_neighbors': 20, 'classifier__weights': 'distance'}",0.6256781193490054,0.5786618444846293,0.5833333333333334,0.631578947368421,0.5789473684210527,0.5781818181818181,0.5872727272727273,0.6065573770491803,0.6029143897996357,0.5565693430656934,0.5929894660370505,0.022167586322167036,5,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6078431372549019
21,0.012626862525939942,0.002845256431601927,0.1079648494720459,0.011793491986164197,20,uniform,"{'classifier__n_neighbors': 20, 'classifier__weights': 'uniform'}",0.5605786618444847,0.5406871609403255,0.5271739130434783,0.5698729582577132,0.5081669691470054,0.5436363636363636,0.5472727272727272,0.5409836065573771,0.5227686703096539,0.5018248175182481,0.5363240101707228,0.020435866158560488,21,0.5768221280032304,0.5788411064001615,0.5789261203068228,0.5713420787083754,0.5761856710393541,0.5784907183212268,0.5760694108151735,0.5741375832156547,0.5773653419406899,0.5772488906817265,0.5765429049432415,0.0022179762227327324,0.5326797385620915
