,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
10,0.018542957305908204,0.0012250690077555816,0.16268208026885986,0.011267245628647669,15,distance,"{'classifier__n_neighbors': 15, 'classifier__weights': 'distance'}",0.6112115732368897,0.5804701627486437,0.5688405797101449,0.6206896551724138,0.5862068965517241,0.5763636363636364,0.5727272727272728,0.6010928961748634,0.6010928961748634,0.551094890510949,0.5869960043588812,0.020234332073575247,10,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6094771241830066
11,0.02244410514831543,0.004591134413821101,0.18770599365234375,0.033670626696517006,15,uniform,"{'classifier__n_neighbors': 15, 'classifier__weights': 'uniform'}",0.5641952983725136,0.5406871609403255,0.5181159420289855,0.5607985480943739,0.515426497277677,0.5545454545454546,0.5472727272727272,0.5318761384335154,0.5264116575591985,0.5127737226277372,0.537232110424991,0.018113536096091395,16,0.5903492832626691,0.5941853422168383,0.5942672587807832,0.5834510595358224,0.5987891019172553,0.5966505246166263,0.5954398708635997,0.5886624974783135,0.5884607625579988,0.59116579265833,0.5921421493888237,0.0043524290868003105,0.5375816993464052
12,0.020868515968322753,0.0041689519686138226,0.1750427007675171,0.03503207381220371,16,distance,"{'classifier__n_neighbors': 16, 'classifier__weights': 'distance'}",0.6166365280289331,0.5804701627486437,0.5742753623188406,0.6188747731397459,0.5771324863883848,0.5854545454545454,0.5763636363636364,0.599271402550091,0.6010928961748634,0.5529197080291971,0.5882673447148565,0.01950635803637385,5,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6111111111111112
13,0.022818231582641603,0.0028832818807652738,0.21050429344177246,0.0322276014852364,16,uniform,"{'classifier__n_neighbors': 16, 'classifier__weights': 'uniform'}",0.5768535262206148,0.538878842676311,0.5217391304347826,0.5626134301270418,0.5009074410163339,0.56,0.54,0.5318761384335154,0.5245901639344263,0.5018248175182481,0.5359607700690157,0.02393783792952568,17,0.583080961033717,0.5844942459115687,0.5886152603956399,0.5826437941473259,0.5856710393541877,0.5883777239709443,0.5920096852300242,0.5890659673189429,0.5824087149485576,0.590560709963695,0.5866928102274602,0.003302538276208922,0.5343137254901961
14,0.023543190956115723,0.00854940983623724,0.20660023689270018,0.03076756858106697,17,distance,"{'classifier__n_neighbors': 17, 'classifier__weights': 'distance'}",0.6184448462929476,0.5840867992766727,0.5742753623188406,0.6061705989110708,0.5753176043557169,0.5836363636363636,0.5818181818181818,0.6029143897996357,0.6010928961748634,0.5492700729927007,0.5877224845622957,0.018890712072624435,7,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6078431372549019
15,0.020372176170349122,0.0007906025615490714,0.19922778606414795,0.01420411756719179,17,uniform,"{'classifier__n_neighbors': 17, 'classifier__weights': 'uniform'}",0.5569620253164557,0.5497287522603979,0.5163043478260869,0.5480943738656987,0.49909255898366606,0.5527272727272727,0.5418181818181819,0.5264116575591985,0.5227686703096539,0.5145985401459854,0.5328732292045042,0.018619044842062553,19,0.5806581869573996,0.5838885523924894,0.5855874041178846,0.5771947527749748,0.5842583249243188,0.5831315577078289,0.5881759483454398,0.5838208593907606,0.5805931006657252,0.5901573215006051,0.5837466008777427,0.0035662360594218697,0.5359477124183006
16,0.021003031730651857,0.002800319708740665,0.1847907543182373,0.03302407895834527,18,distance,"{'classifier__n_neighbors': 18, 'classifier__weights': 'distance'}",0.6184448462929476,0.5913200723327305,0.5688405797101449,0.6098003629764065,0.5716878402903811,0.58,0.5836363636363636,0.5956284153005464,0.599271402550091,0.5547445255474452,0.5873592444605884,0.01848281869692602,8,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6143790849673203
17,0.02063641548156738,0.0021002335970034163,0.18900127410888673,0.01447991108325871,18,uniform,"{'classifier__n_neighbors': 18, 'classifier__weights': 'uniform'}",0.5605786618444847,0.5406871609403255,0.5126811594202898,0.5517241379310345,0.49727767695099817,0.5454545454545454,0.5436363636363636,0.5318761384335154,0.5209471766848816,0.5072992700729927,0.5312386487468217,0.01976223838095037,21,0.5774278215223098,0.5786392085604684,0.5829632620104965,0.5751765893037336,0.5820383451059535,0.5768765133171913,0.5831315577078289,0.5785757514625782,0.58079483558604,0.5869302137958854,0.5802554098372485,0.003380347768633364,0.5392156862745098
18,0.01865198612213135,0.0011273500300258577,0.18231551647186278,0.019510007797022996,19,distance,"{'classifier__n_neighbors': 19, 'classifier__weights': 'distance'}",0.6256781193490054,0.5913200723327305,0.572463768115942,0.6098003629764065,0.5716878402903811,0.5818181818181818,0.5836363636363636,0.5974499089253188,0.5956284153005464,0.5547445255474452,0.5884489647657102,0.01929693267887128,4,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6160130718954249
19,0.018340158462524413,0.0025036876752706225,0.16942801475524902,0.0395187142371999,19,uniform,"{'classifier__n_neighbors': 19, 'classifier__weights': 'uniform'}",0.5533453887884268,0.5424954792043399,0.5235507246376812,0.5517241379310345,0.49727767695099817,0.5454545454545454,0.5436363636363636,0.5300546448087432,0.5209471766848816,0.5036496350364964,0.5312386487468217,0.018631902748363936,21,0.5731879668887543,0.5758126388047647,0.583366976180864,0.570736629667003,0.5812310797174571,0.5764729620661824,0.5768765133171913,0.5753479927375429,0.5749445228969134,0.5782573618394514,0.5766234644116125,0.00347882095836708,0.545751633986928
20,0.019755911827087403,0.0010507118577498256,0.18108606338500977,0.031169493387557777,20,distance,"{'classifier__n_neighbors': 20, 'classifier__weights': 'distance'}",0.6184448462929476,0.5985533453887885,0.5652173913043478,0.6116152450090744,0.5789473684210527,0.58,0.5854545454545454,0.6010928961748634,0.5956284153005464,0.5620437956204379,0.5897203051216854,0.01773005822555616,1,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6143790849673203
21,0.020226764678955077,0.0015998569557805066,0.15965602397918702,0.032154314674064766,20,uniform,"{'classifier__n_neighbors': 20, 'classifier__weights': 'uniform'}",0.5569620253164557,0.5497287522603979,0.5217391304347826,0.5571687840290381,0.5009074410163339,0.54,0.5454545454545454,0.5245901639344263,0.5154826958105647,0.5054744525547445,0.5317835088993825,0.01979841897749318,20,0.5697557036139713,0.5735917625681405,0.578118691966088,0.5703329969727547,0.5782038345105953,0.5734463276836158,0.5746569814366425,0.5733306435343958,0.5741375832156547,0.5764421137555465,0.5742016639257405,0.0027023295503309963,0.5392156862745098
