,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score,holdout_test_score
0,0.11374354362487793,0.04831550895317463,0.31359167098999025,0.055208364435851434,10,distance,"{'classifier__n_neighbors': 10, 'classifier__weights': 'distance'}",0.6112115732368897,0.5732368896925859,0.572463768115942,0.6098003629764065,0.5934664246823956,0.5709090909090909,0.5909090909090909,0.599271402550091,0.604735883424408,0.5656934306569343,0.5891754449691246,0.01641682131197994,10,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6143790849673203
1,0.0666508436203003,0.010810024402324018,0.31863059997558596,0.03484209915815473,10,uniform,"{'classifier__n_neighbors': 10, 'classifier__weights': 'uniform'}",0.5605786618444847,0.5316455696202531,0.5398550724637681,0.5644283121597096,0.5335753176043557,0.5490909090909091,0.5545454545454546,0.5391621129326047,0.5519125683060109,0.5291970802919708,0.5454050127134036,0.0118069177316524,13,0.6226529376135675,0.6212396527357157,0.6217198223657651,0.6262361251261352,0.6232088799192734,0.6234866828087167,0.6261097659402745,0.6273956021787371,0.6223522291708695,0.6246470350947962,0.623904873295385,0.0019886544178334847,0.5441176470588235
2,0.0670081377029419,0.015301088041155562,0.3180014371871948,0.035425813149673996,11,distance,"{'classifier__n_neighbors': 11, 'classifier__weights': 'distance'}",0.6184448462929476,0.5804701627486437,0.5797101449275363,0.6098003629764065,0.5916515426497277,0.5727272727272728,0.5854545454545454,0.599271402550091,0.6102003642987249,0.5675182481751825,0.5915365056302215,0.016418713489849038,2,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.619281045751634
3,0.05877845287322998,0.0038222514294462217,0.2749084711074829,0.016501449244441555,11,uniform,"{'classifier__n_neighbors': 11, 'classifier__weights': 'uniform'}",0.566003616636528,0.5334538878842676,0.5471014492753623,0.5789473684210527,0.5372050816696915,0.5527272727272727,0.54,0.5519125683060109,0.5555555555555556,0.5255474452554745,0.5488557936796222,0.015055778353358872,12,0.6174035937815465,0.6167979002624672,0.6166733952361728,0.6159434914228052,0.6179616548940464,0.6174334140435835,0.614406779661017,0.6150897720395401,0.6146863021989106,0.6256555062525212,0.6172051809792609,0.0030457018469542555,0.5620915032679739
4,0.0630138635635376,0.004507352172479487,0.3049663543701172,0.01920175935617599,12,distance,"{'classifier__n_neighbors': 12, 'classifier__weights': 'distance'}",0.6184448462929476,0.5840867992766727,0.572463768115942,0.6188747731397459,0.5934664246823956,0.5672727272727273,0.5781818181818181,0.5938069216757741,0.6174863387978142,0.5693430656934306,0.591354885579368,0.019575527796694636,3,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6160130718954249
5,0.07076160907745362,0.013171453636933762,0.32935237884521484,0.027033399127934336,12,uniform,"{'classifier__n_neighbors': 12, 'classifier__weights': 'uniform'}",0.546112115732369,0.5334538878842676,0.5362318840579711,0.5662431941923775,0.52994555353902,0.5381818181818182,0.5418181818181819,0.5500910746812386,0.5500910746812386,0.5346715328467153,0.5426807119505993,0.010252966988927128,15,0.6101352715525944,0.6099333737129012,0.6106176826806621,0.6088799192734612,0.6133198789101917,0.6133979015334947,0.6083535108958837,0.6102481339519871,0.6088359895097841,0.6167809600645422,0.6110502622085503,0.0025160387630549603,0.5588235294117647
6,0.06392850875854492,0.011573207912865875,0.33001668453216554,0.04911711090324429,13,distance,"{'classifier__n_neighbors': 13, 'classifier__weights': 'distance'}",0.6057866184448463,0.5858951175406871,0.5742753623188406,0.6243194192377496,0.5934664246823956,0.5709090909090909,0.5836363636363636,0.5883424408014571,0.6120218579234973,0.5711678832116789,0.5909916454776607,0.017145767127068015,6,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6127450980392157
7,0.0664276123046875,0.007426202862787665,0.32062702178955077,0.027146530382664666,13,uniform,"{'classifier__n_neighbors': 13, 'classifier__weights': 'uniform'}",0.5424954792043399,0.5515370705244123,0.5362318840579711,0.5644283121597096,0.5353901996370236,0.5563636363636364,0.5545454545454546,0.5355191256830601,0.5391621129326047,0.5346715328467153,0.5450417726116963,0.010228467019835938,14,0.6044821320411872,0.6056935190793459,0.5979006863140897,0.5977800201816347,0.6042381432896065,0.6089588377723971,0.6099677158999193,0.6027839419003429,0.6070203752269517,0.609318273497378,0.6048143645202853,0.004141307196839942,0.5473856209150327
8,0.06635568141937256,0.009798387343602047,0.3737020015716553,0.07801603038253282,14,distance,"{'classifier__n_neighbors': 14, 'classifier__weights': 'distance'}",0.6094032549728752,0.5786618444846293,0.5742753623188406,0.6188747731397459,0.5898366606170599,0.5745454545454546,0.5890909090909091,0.5974499089253188,0.6102003642987249,0.5675182481751825,0.5909916454776607,0.0166863575066519,6,0.979002624671916,0.9792045225116092,0.9777957206297941,0.9782038345105953,0.9802219979818365,0.9798224374495561,0.9778046811945117,0.9794230381279,0.9786160984466411,0.9788221056877773,0.9788917061212137,0.0007723461990780288,0.6062091503267973
9,0.06281678676605225,0.009258921186412243,0.3213273763656616,0.017273748478091752,14,uniform,"{'classifier__n_neighbors': 14, 'classifier__weights': 'uniform'}",0.5515370705244123,0.5352622061482821,0.5307971014492754,0.5644283121597096,0.52994555353902,0.5490909090909091,0.5454545454545454,0.5355191256830601,0.5373406193078324,0.5200729927007299,0.5399564111877951,0.012140906411639141,17,0.5986270946900868,0.5974157076519281,0.5948728300363343,0.5937436932391523,0.601816347124117,0.6000807102502018,0.5982647296206618,0.599354448254993,0.599959653015937,0.6018555869302138,0.5985990800813624,0.002540576272569943,0.5424836601307189
